Protein,AT1G69770,AT1G697701,WT
AT1G69770,284,210,0
AT4G02480,22,5,0
AT5G59910,1,3,0
AT2G25210,1,3,0
AT2G05380,2,3,0
AT5G59380,2,3,0
AT4G12770,0,3,0
AT2G22180,0,3,0
AT5G44180,3,2,0
AT4G35050,2,2,0
AT1G26880,1,2,0
AT5G09250,1,2,0
AT5G01650,1,2,0
AT4G38780,0,2,0
AT3G45980,4,2,0
AT3G22460,0,2,0
AT1G67350,1,2,0
AT1G15660,3,1,0
ATCG00760,0,1,0
AT5G60100,2,1,0
AT5G54580,0,1,0
AT5G35680,2,1,0
AT5G25610,0,1,0
AT5G23740,2,1,0
AT5G22440,2,1,0
AT5G19290,1,1,0
AT5G09390,0,1,0
AT5G08570,2,1,0
AT5G06110,0,1,0
AT5G05610,2,1,0
AT4G39350,2,1,0
AT4G32330,0,1,0
AT4G29870,2,1,0
AT4G21620,0,1,0
AT4G18430,1,1,0
AT4G13670,0,1,0
AT4G09520,0,1,0
AT4G05410,1,1,0
AT3G61760,0,1,0
AT3G53650,1,1,0
AT3G51190,0,1,0
AT3G49160,0,1,0
AT3G46940,0,1,0
AT3G24100,0,1,0
AT3G20890,0,1,0
AT3G18740,0,1,0
AT3G15290,1,1,0
AT3G14600,1,1,0
AT2G39390,5,1,0
AT2G37990,2,1,0
AT2G24440,4,1,0
AT2G20280,1,1,0
AT2G19740,1,1,0
AT2G14285,0,1,0
AT2G04880,0,1,0
AT1G80750,1,1,0
AT1G69526,0,1,0
AT1G54850,0,1,0
AT1G47490,0,1,0
AT1G44900,8,1,0
AT1G20670,0,1,0
AT1G16470,0,1,0
AT1G14510,0,1,0
AT1G10200,0,1,0
AT1G08830,2,1,0
AT1G07790,0,1,0
AT1G66580,0,1,0
AT5G09260,0,0,0
AT2G17530,0,0,0
AT1G51410,0,0,0
ATMG00980,1,0,0
ATMG00080,2,0,0
ATCG01110,0,0,0
AT5G67100,2,0,0
AT5G67030,1,0,0
AT5G65930,0,0,0
AT5G65540,0,0,0
AT5G65410,1,0,0
AT5G64360,1,0,0
AT5G64330,0,0,0
AT5G64220,1,0,0
AT5G63980,3,0,0
AT5G63950,0,0,0
AT5G63190,2,0,0
AT5G62740,1,0,0
AT5G62340,1,0,0
AT5G62090,0,0,0
AT5G61510,1,0,0
AT5G61380,0,0,0
AT5G60960,0,0,0
AT5G60410,1,0,0
AT5G59370,3,0,0
AT5G59010,3,0,0
AT5G57850,0,0,0
AT5G57580,0,0,0
AT5G57410,1,0,0
AT5G56740,2,0,0
AT5G55910,1,0,0
AT5G53330,0,0,0
AT5G53170,0,0,0
AT5G52950,0,0,0
AT5G50780,0,0,0
AT5G49880,0,0,0
AT5G49160,9,0,0
AT5G49020,0,0,0
AT5G48580,0,0,0
AT5G48160,0,0,0
AT5G47960,0,0,0
AT5G47500,1,0,0
AT5G46570,0,0,0
AT5G44800,0,0,0
AT5G44110,1,0,0
AT5G43530,1,0,0
AT5G43500,0,0,0
AT5G43040,0,0,0
AT5G42540,1,0,0
AT5G42470,0,0,0
AT5G41880,4,0,0
AT5G41190,1,0,0
AT5G40870,2,0,0
AT5G40810,1,0,0
AT5G39550,2,0,0
AT5G38640,0,0,0
AT5G36890,1,0,0
AT5G35910,1,0,0
AT5G35520,0,0,0
AT5G27606,0,0,0
AT5G26670,1,0,0
AT5G25150,2,0,0
AT5G24420,0,0,0
AT5G21160,0,0,0
AT5G19570,0,0,0
AT5G18960,4,0,0
AT5G18750,1,0,0
AT5G18280,0,0,0
AT5G18190,0,0,0
AT5G18090,0,0,0
AT5G17000,0,0,0
AT5G16910,0,0,0
AT5G16880,0,0,0
AT5G16760,0,0,0
AT5G16370,0,0,0
AT5G16310,0,0,0
AT5G14800,1,0,0
AT5G14260,2,0,0
AT5G12210,0,0,0
AT5G12140,2,0,0
AT5G10730,1,0,0
AT5G10560,1,0,0
AT5G10350,0,0,0
AT5G08100,1,0,0
AT5G07340,1,0,0
AT5G06460,0,0,0
AT5G06360,2,0,0
AT5G05370,2,0,0
AT5G04940,2,0,0
AT5G04885,0,0,0
AT5G04810,0,0,0
AT5G04600,2,0,0
AT5G02890,0,0,0
AT5G01390,0,0,0
AT4G39990,0,0,0
AT4G38920,0,0,0
AT4G38580,4,0,0
AT4G37880,0,0,0
AT4G37640,4,0,0
AT4G36800,1,0,0
AT4G36290,0,0,0
AT4G35890,1,0,0
AT4G35470,0,0,0
AT4G35420,0,0,0
AT4G34490,1,0,0
AT4G34090,2,0,0
AT4G34030,3,0,0
AT4G32551,0,0,0
AT4G31690,0,0,0
AT4G31160,0,0,0
AT4G30890,0,0,0
AT4G30200,0,0,0
AT4G29730,2,0,0
AT4G29680,0,0,0
AT4G29120,0,0,0
AT4G28470,0,0,0
AT4G27700,0,0,0
AT4G27650,0,0,0
AT4G27640,1,0,0
AT4G26000,0,0,0
AT4G25970,0,0,0
AT4G24970,0,0,0
AT4G24750,4,0,0
AT4G22890,1,0,0
AT4G21800,0,0,0
AT4G21750,0,0,0
AT4G21100,0,0,0
AT4G20080,0,0,0
AT4G19660,1,0,0
AT4G17730,2,0,0
AT4G17560,0,0,0
AT4G17050,0,0,0
AT4G16420,0,0,0
AT4G16265,0,0,0
AT4G16150,0,0,0
AT4G15950,0,0,0
AT4G15930,0,0,0
AT4G15880,1,0,0
AT4G15090,0,0,0
AT4G15020,3,0,0
AT4G14660,0,0,0
AT4G14430,1,0,0
AT4G14360,0,0,0
AT4G14040,1,0,0
AT4G13460,0,0,0
AT4G10610,2,0,0
AT4G09720,0,0,0
AT4G04890,0,0,0
AT4G03080,1,0,0
AT4G02060,3,0,0
AT4G02020,0,0,0
AT4G01610,0,0,0
AT4G00900,0,0,0
AT4G00850,0,0,0
AT4G00400,2,0,0
AT4G00090,0,0,0
AT3G63500,1,0,0
AT3G62140,0,0,0
AT3G62010,3,0,0
AT3G61540,0,0,0
AT3G61480,0,0,0
AT3G61310,3,0,0
AT3G60450,0,0,0
AT3G60210,2,0,0
AT3G60030,0,0,0
AT3G59990,2,0,0
AT3G59840,1,0,0
AT3G59650,0,0,0
AT3G59020,1,0,0
AT3G58560,0,0,0
AT3G57330,0,0,0
AT3G57300,0,0,0
AT3G57080,2,0,0
AT3G56900,1,0,0
AT3G55750,0,0,0
AT3G54840,0,0,0
AT3G54340,0,0,0
AT3G52850,1,0,0
AT3G49600,0,0,0
AT3G49250,0,0,0
AT3G48670,2,0,0
AT3G48430,2,0,0
AT3G47810,0,0,0
AT3G47450,0,0,0
AT3G43870,0,0,0
AT3G42960,0,0,0
AT3G42660,3,0,0
AT3G29160,0,0,0
AT3G28460,1,0,0
AT3G26290,1,0,0
AT3G26070,2,0,0
AT3G25700,1,0,0
AT3G24080,0,0,0
AT3G23890,2,0,0
AT3G23750,0,0,0
AT3G22170,0,0,0
AT3G22142,0,0,0
AT3G21060,0,0,0
AT3G20810,1,0,0
AT3G19450,4,0,0
AT3G19310,0,0,0
AT3G19120,0,0,0
AT3G19050,0,0,0
AT3G18890,0,0,0
AT3G18760,1,0,0
AT3G18680,0,0,0
AT3G18410,0,0,0
AT3G18000,2,0,0
AT3G16810,2,0,0
AT3G16760,0,0,0
AT3G16740,0,0,0
AT3G15710,2,0,0
AT3G14180,0,0,0
AT3G12930,0,0,0
AT3G12915,1,0,0
AT3G12760,0,0,0
AT3G12700,0,0,0
AT3G12480,1,0,0
AT3G12130,1,0,0
AT3G11940,3,0,0
AT3G11770,0,0,0
AT3G10730,1,0,0
AT3G10670,1,0,0
AT3G10300,0,0,0
AT3G08850,2,0,0
AT3G07750,0,0,0
AT3G07160,0,0,0
AT3G06400,3,0,0
AT3G06340,2,0,0
AT3G06010,2,0,0
AT3G05020,0,0,0
AT3G04880,2,0,0
AT3G04620,0,0,0
AT3G04520,1,0,0
AT3G04290,1,0,0
AT3G04260,1,0,0
AT3G03940,3,0,0
AT3G02950,1,0,0
AT3G02875,0,0,0
AT3G02780,0,0,0
AT3G02320,0,0,0
AT3G02260,1,0,0
AT3G01180,2,0,0
AT2G47980,0,0,0
AT2G47620,2,0,0
AT2G45820,0,0,0
AT2G43680,2,0,0
AT2G43630,2,0,0
AT2G42690,0,0,0
AT2G42570,0,0,0
AT2G42210,2,0,0
AT2G41900,0,0,0
AT2G40600,0,0,0
AT2G40360,1,0,0
AT2G39260,0,0,0
AT2G39080,1,0,0
AT2G39010,0,0,0
AT2G38750,1,0,0
AT2G36850,2,0,0
AT2G35390,0,0,0
AT2G33810,2,0,0
AT2G33610,1,0,0
AT2G33430,0,0,0
AT2G33233,0,0,0
AT2G33010,0,0,0
AT2G32650,2,0,0
AT2G32260,2,0,0
AT2G31970,0,0,0
AT2G31660,0,0,0
AT2G31320,2,0,0
AT2G30880,0,0,0
AT2G28760,0,0,0
AT2G28520,2,0,0
AT2G28390,0,0,0
AT2G28290,1,0,0
AT2G27720,0,0,0
AT2G27110,0,0,0
AT2G25800,3,0,0
AT2G25560,0,0,0
AT2G25280,3,0,0
AT2G25080,1,0,0
AT2G24020,0,0,0
AT2G23740,0,0,0
AT2G23080,0,0,0
AT2G22360,0,0,0
AT2G22300,0,0,0
AT2G21440,0,0,0
AT2G19540,2,0,0
AT2G18900,0,0,0
AT2G18730,3,0,0
AT2G17510,1,0,0
AT2G16440,5,0,0
AT2G14835,0,0,0
AT2G14260,0,0,0
AT2G07050,0,0,0
AT2G04570,1,0,0
AT2G03550,0,0,0
AT2G03270,1,0,0
AT2G02570,1,0,0
AT2G02130,0,0,0
AT2G02070,0,0,0
AT2G01710,3,0,0
AT2G01690,0,0,0
AT1G80490,0,0,0
AT1G80350,3,0,0
AT1G79020,0,0,0
AT1G78880,1,0,0
AT1G77550,0,0,0
AT1G77500,0,0,0
AT1G77270,0,0,0
AT1G76405,1,0,0
AT1G76320,0,0,0
AT1G75780,0,0,0
AT1G75690,0,0,0
AT1G75430,0,0,0
AT1G75240,1,0,0
AT1G73650,1,0,0
AT1G73100,1,0,0
AT1G72740,0,0,0
AT1G72660,0,0,0
AT1G71840,3,0,0
AT1G70320,4,0,0
AT1G69940,1,0,0
AT1G69010,0,0,0
AT1G68730,3,0,0
AT1G68020,1,0,0
AT1G67830,0,0,0
AT1G65030,3,0,0
AT1G64040,1,0,0
AT1G63480,0,0,0
AT1G62830,0,0,0
AT1G61770,0,0,0
AT1G60850,1,0,0
AT1G60810,1,0,0
AT1G59700,0,0,0
AT1G56360,0,0,0
AT1G55510,1,0,0
AT1G54390,0,0,0
AT1G54140,0,0,0
AT1G54060,0,0,0
AT1G53440,0,0,0
AT1G53025,0,0,0
AT1G52760,0,0,0
AT1G52000,0,0,0
AT1G51460,0,0,0
AT1G51450,1,0,0
AT1G48950,0,0,0
AT1G47710,0,0,0
AT1G44970,0,0,0
AT1G44835,2,0,0
AT1G43850,0,0,0
AT1G43560,0,0,0
AT1G37020,0,0,0
AT1G33811,0,0,0
AT1G33410,2,0,0
AT1G32730,0,0,0
AT1G32010,0,0,0
AT1G31420,0,0,0
AT1G29320,1,0,0
AT1G29030,0,0,0
AT1G28590,2,0,0
AT1G27470,0,0,0
AT1G27190,2,0,0
AT1G24620,0,0,0
AT1G24190,1,0,0
AT1G21850,0,0,0
AT1G21200,0,0,0
AT1G19980,2,0,0
AT1G19360,1,0,0
AT1G19120,0,0,0
AT1G19100,0,0,0
AT1G18950,2,0,0
AT1G18210,0,0,0
AT1G17790,1,0,0
AT1G17580,1,0,0
AT1G16920,1,0,0
AT1G15950,0,0,0
AT1G15910,1,0,0
AT1G15730,2,0,0
AT1G15130,0,0,0
AT1G14670,0,0,0
AT1G14440,0,0,0
AT1G14345,1,0,0
AT1G13930,0,0,0
AT1G13170,0,0,0
AT1G12270,0,0,0
AT1G10730,1,0,0
AT1G10700,0,0,0
AT1G09900,2,0,0
AT1G09880,0,0,0
AT1G09730,2,0,0
AT1G09700,0,0,0
AT1G09150,0,0,0
AT1G09060,0,0,0
AT1G08980,1,0,0
AT1G08130,1,0,0
AT1G06910,0,0,0
AT1G06190,2,0,0
AT1G05850,0,0,0
AT1G05830,0,0,0
AT1G05610,0,0,0
AT1G05150,0,0,0
AT1G03280,2,0,0
AT1G02080,2,0,0
AT1G02065,1,0,0
AT1G01980,1,0,0
AT1G06760,5,4,1
AT5G64260,3,4,1
AT5G27390,1,3,1
AT3G53620,0,3,1
AT1G30380,3,3,1
AT5G26210,2,2,1
AT5G15220,0,2,1
AT5G14450,0,2,1
AT5G09510,1,2,1
AT5G03100,3,2,1
AT4G14080,1,2,1
AT3G49100,1,2,1
AT3G05560,2,2,1
AT2G16700,1,2,1
AT2G02850,2,2,1
AT1G61250,2,2,1
AT1G49950,1,2,1
AT1G10590,2,2,1
AT5G67385,0,1,1
AT5G28020,2,1,1
AT5G21105,2,1,1
AT5G10980,1,1,1
AT5G05470,2,1,1
AT5G01750,4,1,1
AT4G26780,1,1,1
AT4G25630,2,1,1
AT4G22930,2,1,1
AT4G03110,1,1,1
AT4G01900,1,1,1
AT3G63470,0,1,1
AT3G55330,2,1,1
AT3G54860,0,1,1
AT3G42790,4,1,1
AT3G28900,1,1,1
AT3G23325,0,1,1
AT3G22660,0,1,1
AT3G22380,3,1,1
AT3G20670,0,1,1
AT3G18380,4,1,1
AT3G14290,1,1,1
AT3G14240,1,1,1
AT3G01160,0,1,1
AT2G42810,2,1,1
AT2G40610,2,1,1
AT2G39960,2,1,1
AT2G29450,3,1,1
AT2G27970,0,1,1
AT2G22125,4,1,1
AT2G20260,1,1,1
AT2G17230,2,1,1
AT2G07020,0,1,1
AT1G73530,1,1,1
AT1G66240,2,1,1
AT1G59990,4,1,1
AT1G27310,2,1,1
AT1G21500,0,1,1
AT1G20760,0,1,1
AT1G20190,2,1,1
AT1G20050,1,1,1
AT4G25340,3,0,1
ATMG01320,0,0,1
ATMG00640,0,0,1
ATMG00220,0,0,1
ATMG00210,0,0,1
ATCG00720,1,0,1
ATCG00660,0,0,1
AT5G66410,0,0,1
AT5G66390,0,0,1
AT5G66200,0,0,1
AT5G66140,0,0,1
AT5G66010,1,0,1
AT5G65840,1,0,1
AT5G65630,0,0,1
AT5G64460,2,0,1
AT5G64420,1,0,1
AT5G64300,1,0,1
AT5G64160,0,0,1
AT5G63960,5,0,1
AT5G63870,1,0,1
AT5G63260,1,0,1
AT5G61500,0,0,1
AT5G61240,0,0,1
AT5G60210,1,0,1
AT5G59613,0,0,1
AT5G58440,0,0,1
AT5G58030,0,0,1
AT5G55170,0,0,1
AT5G55040,1,0,1
AT5G54750,0,0,1
AT5G54440,0,0,1
AT5G53930,1,0,1
AT5G53770,0,0,1
AT5G53530,0,0,1
AT5G53480,6,0,1
AT5G53400,1,0,1
AT5G53180,0,0,1
AT5G53120,1,0,1
AT5G52820,1,0,1
AT5G52520,0,0,1
AT5G51200,1,0,1
AT5G50000,0,0,1
AT5G49810,3,0,1
AT5G49570,0,0,1
AT5G48620,0,0,1
AT5G48370,4,0,1
AT5G48220,0,0,1
AT5G48140,0,0,1
AT5G46160,0,0,1
AT5G46100,0,0,1
AT5G45930,1,0,1
AT5G45560,1,0,1
AT5G45420,0,0,1
AT5G44400,0,0,1
AT5G42480,0,0,1
AT5G42300,0,0,1
AT5G41600,1,0,1
AT5G41220,0,0,1
AT5G40830,1,0,1
AT5G39850,0,0,1
AT5G39480,0,0,1
AT5G38660,0,0,1
AT5G37300,0,0,1
AT5G36160,0,0,1
AT5G35430,0,0,1
AT5G28050,0,0,1
AT5G27740,3,0,1
AT5G26680,1,0,1
AT5G26570,1,0,1
AT5G25940,0,0,1
AT5G24690,0,0,1
AT5G24650,0,0,1
AT5G23880,2,0,1
AT5G23530,0,0,1
AT5G23040,0,0,1
AT5G22480,0,0,1
AT5G20930,0,0,1
AT5G20650,1,0,1
AT5G20090,1,0,1
AT5G19940,1,0,1
AT5G19820,5,0,1
AT5G19690,1,0,1
AT5G19140,1,0,1
AT5G18810,3,0,1
AT5G18550,2,0,1
AT5G17990,3,0,1
AT5G16120,0,0,1
AT5G15550,1,0,1
AT5G14680,1,0,1
AT5G14220,0,0,1
AT5G13640,1,0,1
AT5G13530,4,0,1
AT5G13410,0,0,1
AT5G13300,1,0,1
AT5G13280,0,0,1
AT5G13140,0,0,1
AT5G13110,2,0,1
AT5G13030,0,0,1
AT5G11060,1,0,1
AT5G10860,2,0,1
AT5G10540,0,0,1
AT5G09850,0,0,1
AT5G08420,0,0,1
AT5G06970,0,0,1
AT5G06130,0,0,1
AT5G06060,3,0,1
AT5G05520,0,0,1
AT5G04990,0,0,1
AT5G04740,2,0,1
AT5G03900,0,0,1
AT5G03520,1,0,1
AT5G01930,0,0,1
AT5G01160,1,0,1
AT5G01010,0,0,1
AT4G39690,0,0,1
AT4G39280,0,0,1
AT4G39210,0,0,1
AT4G39180,1,0,1
AT4G39150,0,0,1
AT4G38890,0,0,1
AT4G38710,0,0,1
AT4G38460,1,0,1
AT4G38350,1,0,1
AT4G37590,0,0,1
AT4G37430,3,0,1
AT4G36910,0,0,1
AT4G36810,1,0,1
AT4G36360,1,0,1
AT4G36190,0,0,1
AT4G35220,0,0,1
AT4G34910,0,0,1
AT4G34830,0,0,1
AT4G34740,1,0,1
AT4G34460,0,0,1
AT4G34430,1,0,1
AT4G34260,0,0,1
AT4G34230,0,0,1
AT4G33080,0,0,1
AT4G32910,2,0,1
AT4G32610,0,0,1
AT4G32410,0,0,1
AT4G32250,0,0,1
AT4G32180,2,0,1
AT4G31460,0,0,1
AT4G30996,0,0,1
AT4G30720,0,0,1
AT4G30600,0,0,1
AT4G29900,0,0,1
AT4G29670,2,0,1
AT4G29380,1,0,1
AT4G28400,1,0,1
AT4G26940,0,0,1
AT4G25890,2,0,1
AT4G25740,0,0,1
AT4G25640,1,0,1
AT4G25210,0,0,1
AT4G25130,2,0,1
AT4G25050,1,0,1
AT4G24270,0,0,1
AT4G24220,2,0,1
AT4G24000,1,0,1
AT4G23910,0,0,1
AT4G23820,0,0,1
AT4G22670,0,0,1
AT4G22285,2,0,1
AT4G22000,0,0,1
AT4G21640,0,0,1
AT4G20960,0,0,1
AT4G20760,1,0,1
AT4G20400,2,0,1
AT4G19006,0,0,1
AT4G18130,0,0,1
AT4G17890,1,0,1
AT4G17870,0,0,1
AT4G17100,1,0,1
AT4G16830,0,0,1
AT4G16060,0,0,1
AT4G15110,2,0,1
AT4G14930,1,0,1
AT4G14680,0,0,1
AT4G13230,0,0,1
AT4G13170,0,0,1
AT4G12590,1,0,1
AT4G11260,1,0,1
AT4G11160,0,0,1
AT4G10730,0,0,1
AT4G10603,0,0,1
AT4G09730,2,0,1
AT4G06634,1,0,1
AT4G04614,0,0,1
AT4G02990,2,0,1
AT4G02820,0,0,1
AT4G02150,0,0,1
AT4G01700,0,0,1
AT4G01480,0,0,1
AT4G01320,0,0,1
AT4G01100,1,0,1
AT4G00810,0,0,1
AT4G00490,0,0,1
AT4G00165,0,0,1
AT4G00040,0,0,1
AT3G66652,0,0,1
AT3G62940,1,0,1
AT3G61530,1,0,1
AT3G60900,0,0,1
AT3G60160,0,0,1
AT3G60040,1,0,1
AT3G59820,0,0,1
AT3G59630,0,0,1
AT3G58580,0,0,1
AT3G57810,0,0,1
AT3G57350,0,0,1
AT3G55920,1,0,1
AT3G55250,0,0,1
AT3G54610,1,0,1
AT3G54180,0,0,1
AT3G54090,1,0,1
AT3G53700,3,0,1
AT3G53350,0,0,1
AT3G52810,0,0,1
AT3G52440,0,0,1
AT3G52180,3,0,1
AT3G52050,0,0,1
AT3G51840,0,0,1
AT3G51630,0,0,1
AT3G51460,1,0,1
AT3G51010,0,0,1
AT3G50520,0,0,1
AT3G49990,0,0,1
AT3G49670,0,0,1
AT3G48980,0,0,1
AT3G48860,1,0,1
AT3G48690,1,0,1
AT3G48460,0,0,1
AT3G48380,0,0,1
AT3G47930,0,0,1
AT3G47620,0,0,1
AT3G44380,2,0,1
AT3G43270,0,0,1
AT3G32930,2,0,1
AT3G28790,0,0,1
AT3G27930,3,0,1
AT3G27570,0,0,1
AT3G27280,0,0,1
AT3G27020,0,0,1
AT3G26450,1,0,1
AT3G25580,2,0,1
AT3G25220,2,0,1
AT3G24550,0,0,1
AT3G24490,1,0,1
AT3G23700,3,0,1
AT3G22845,2,0,1
AT3G21175,1,0,1
AT3G21055,0,0,1
AT3G20790,0,0,1
AT3G20650,2,0,1
AT3G20440,0,0,1
AT3G20290,1,0,1
AT3G18600,1,0,1
AT3G18420,0,0,1
AT3G18040,0,0,1
AT3G17970,2,0,1
AT3G17900,0,0,1
AT3G17430,0,0,1
AT3G16830,1,0,1
AT3G16630,1,0,1
AT3G16480,1,0,1
AT3G16370,0,0,1
AT3G16310,0,0,1
AT3G15880,0,0,1
AT3G15660,1,0,1
AT3G15580,0,0,1
AT3G15360,1,0,1
AT3G14840,2,0,1
AT3G14010,0,0,1
AT3G13990,1,0,1
AT3G13940,1,0,1
AT3G13860,0,0,1
AT3G13150,0,0,1
AT3G12080,0,0,1
AT3G11980,0,0,1
AT3G11780,0,0,1
AT3G11210,0,0,1
AT3G10380,0,0,1
AT3G10260,0,0,1
AT3G09810,2,0,1
AT3G09240,0,0,1
AT3G09100,3,0,1
AT3G08640,0,0,1
AT3G08620,0,0,1
AT3G07990,0,0,1
AT3G07020,0,0,1
AT3G06483,0,0,1
AT3G06040,0,0,1
AT3G05680,0,0,1
AT3G05090,0,0,1
AT3G04870,4,0,1
AT3G04680,1,0,1
AT3G04550,0,0,1
AT3G02870,1,0,1
AT3G02350,0,0,1
AT3G02310,2,0,1
AT3G01310,1,0,1
AT3G01250,0,0,1
AT2G47650,1,0,1
AT2G47310,0,0,1
AT2G46780,2,0,1
AT2G45850,1,0,1
AT2G45770,2,0,1
AT2G45600,1,0,1
AT2G45140,0,0,1
AT2G45030,0,0,1
AT2G43970,2,0,1
AT2G43080,0,0,1
AT2G43020,0,0,1
AT2G41540,0,0,1
AT2G41210,0,0,1
AT2G40800,0,0,1
AT2G40030,2,0,1
AT2G38650,0,0,1
AT2G38560,0,0,1
AT2G38530,0,0,1
AT2G38280,0,0,1
AT2G36840,0,0,1
AT2G34860,0,0,1
AT2G34680,0,0,1
AT2G34660,0,0,1
AT2G34590,0,0,1
AT2G34250,0,0,1
AT2G33530,1,0,1
AT2G33380,1,0,1
AT2G31200,0,0,1
AT2G30700,1,0,1
AT2G30060,0,0,1
AT2G29580,0,0,1
AT2G28630,0,0,1
AT2G28080,1,0,1
AT2G27880,0,0,1
AT2G27820,0,0,1
AT2G25910,1,0,1
AT2G24940,0,0,1
AT2G24765,1,0,1
AT2G23930,1,0,1
AT2G23800,1,0,1
AT2G23600,0,0,1
AT2G21270,0,0,1
AT2G20610,1,0,1
AT2G19770,1,0,1
AT2G19570,0,0,1
AT2G19430,0,0,1
AT2G19270,0,0,1
AT2G17340,1,0,1
AT2G16760,0,0,1
AT2G16485,0,0,1
AT2G16460,0,0,1
AT2G15790,0,0,1
AT2G15690,2,0,1
AT2G14880,1,0,1
AT2G07785,1,0,1
AT2G07690,6,0,1
AT2G06990,5,0,1
AT2G06050,1,0,1
AT2G05830,2,0,1
AT2G05620,1,0,1
AT2G05250,0,0,1
AT2G05170,0,0,1
AT2G04350,0,0,1
AT2G03440,1,0,1
AT2G02380,0,0,1
AT2G02050,0,0,1
AT2G01520,0,0,1
AT1G80030,2,0,1
AT1G79870,2,0,1
AT1G79500,0,0,1
AT1G79050,1,0,1
AT1G78920,0,0,1
AT1G78430,0,0,1
AT1G77710,1,0,1
AT1G77470,0,0,1
AT1G77122,0,0,1
AT1G76850,1,0,1
AT1G76140,0,0,1
AT1G76080,0,0,1
AT1G75950,0,0,1
AT1G75300,0,0,1
AT1G75270,1,0,1
AT1G75030,0,0,1
AT1G74850,1,0,1
AT1G74690,0,0,1
AT1G74670,0,0,1
AT1G74210,0,0,1
AT1G72750,2,0,1
AT1G71860,0,0,1
AT1G71410,2,0,1
AT1G70490,1,0,1
AT1G70190,0,0,1
AT1G69250,0,0,1
AT1G66810,0,0,1
AT1G66680,1,0,1
AT1G66410,0,0,1
AT1G65970,0,0,1
AT1G65480,0,0,1
AT1G65020,1,0,1
AT1G65010,0,0,1
AT1G64790,5,0,1
AT1G63640,1,0,1
AT1G63310,0,0,1
AT1G63250,0,0,1
AT1G63160,1,0,1
AT1G62870,3,0,1
AT1G62850,0,0,1
AT1G62820,1,0,1
AT1G61990,0,0,1
AT1G60070,0,0,1
AT1G56580,1,0,1
AT1G56050,2,0,1
AT1G55928,0,0,1
AT1G55500,0,0,1
AT1G55460,0,0,1
AT1G55020,0,0,1
AT1G54490,0,0,1
AT1G53210,1,0,1
AT1G53000,1,0,1
AT1G52980,0,0,1
AT1G52600,1,0,1
AT1G52510,1,0,1
AT1G51560,1,0,1
AT1G50500,1,0,1
AT1G50360,0,0,1
AT1G50250,0,0,1
AT1G49340,2,0,1
AT1G48650,0,0,1
AT1G48210,1,0,1
AT1G48130,0,0,1
AT1G48090,0,0,1
AT1G47890,0,0,1
AT1G47830,0,0,1
AT1G47250,0,0,1
AT1G35580,0,0,1
AT1G35310,0,0,1
AT1G33600,0,0,1
AT1G33490,0,0,1
AT1G33040,0,0,1
AT1G32900,0,0,1
AT1G32580,0,0,1
AT1G32270,0,0,1
AT1G32200,0,0,1
AT1G31660,0,0,1
AT1G31470,0,0,1
AT1G30960,0,0,1
AT1G30400,0,0,1
AT1G29990,0,0,1
AT1G29260,3,0,1
AT1G28340,0,0,1
AT1G28180,0,0,1
AT1G28110,0,0,1
AT1G27930,2,0,1
AT1G27680,3,0,1
AT1G24450,1,0,1
AT1G23900,1,0,1
AT1G23010,0,0,1
AT1G22760,0,0,1
AT1G22450,0,0,1
AT1G21700,0,0,1
AT1G21690,0,0,1
AT1G21660,0,0,1
AT1G21190,0,0,1
AT1G21065,0,0,1
AT1G20450,0,0,1
AT1G19130,0,0,1
AT1G16880,1,0,1
AT1G16520,0,0,1
AT1G16300,0,0,1
AT1G15500,0,0,1
AT1G15140,2,0,1
AT1G14980,0,0,1
AT1G14570,0,0,1
AT1G14380,0,0,1
AT1G14030,0,0,1
AT1G13320,0,0,1
AT1G13030,0,0,1
AT1G12640,1,0,1
AT1G12470,1,0,1
AT1G11660,0,0,1
AT1G11580,0,0,1
AT1G11475,0,0,1
AT1G11190,0,0,1
AT1G10510,0,0,1
AT1G08845,0,0,1
AT1G08370,0,0,1
AT1G08190,0,0,1
AT1G08110,1,0,1
AT1G08040,0,0,1
AT1G06960,1,0,1
AT1G06700,2,0,1
AT1G06460,1,0,1
AT1G06430,1,0,1
AT1G04910,1,0,1
AT1G04190,2,0,1
AT1G03860,0,0,1
AT1G03680,2,0,1
AT1G03350,0,0,1
AT1G03160,0,0,1
AT1G02800,0,0,1
AT1G02730,0,0,1
AT1G02090,0,0,1
AT1G01950,1,0,1
AT1G01940,0,0,1
AT1G01910,0,0,1
AT1G01710,0,0,1
AT1G01510,1,0,1
AT1G01370,2,0,1
AT5G02450,3,8,2
ATCG01230,1,4,2
AT4G02840,2,4,2
AT3G53740,3,4,2
AT1G68790,4,3,2
AT3G22230,2,3,2
AT3G11200,4,3,2
AT2G25670,2,3,2
ATCG00640,1,3,2
AT4G31360,3,3,2
AT4G10970,0,3,2
AT2G21580,3,3,2
AT1G65700,2,3,2
AT2G40490,5,2,2
AT5G42890,1,2,2
AT5G27700,2,2,2
AT3G23390,2,2,2
AT3G07050,4,2,2
AT5G47030,0,2,2
AT5G14240,1,2,2
AT4G38600,12,2,2
AT4G03190,2,2,2
AT3G58730,1,2,2
AT3G51600,1,2,2
AT3G43960,1,2,2
AT3G16240,2,2,2
AT3G15680,1,2,2
AT3G09090,1,2,2
AT2G41475,2,2,2
AT2G39810,1,2,2
AT2G36160,3,2,2
